
# Surface 0 of 1 surfaces

# Curve title: "'potentialGrid.dat' using 1:2:3"
# Contour 0, label:       -4
-13.4  0.719782 -2 
-13.4  0.732756 -2 
-13.4  0.745729 -2 
-13.4  0.758703 -2 
-13.4  0.771676 -2 
-13.4  0.78465 -2 
-13.4  0.797623 -2 
-13.4  0.810597 -2 
-13.4  0.82357 -2 
-13.4  0.836544 -2 
-13.4  0.849517 -2 
-13.4  0.862491 -2 
-13.4  0.875465 -2 
-13.4  0.888438 -2 
-13.4  0.901412 -2 
-13.4  0.914385 -2 
-13.4  0.927359 -2 
-13.4  0.940332 -2 
-13.4  0.953306 -2 
-13.4  0.966279 -2 
-13.4  0.979253 -2 
-13.4  0.992226 -2 
-13.4  1.0052 -2 
-13.4  1.01817 -2 
-13.4  1.03115 -2 
-13.4  1.04412 -2 
-13.4  1.05709 -2 
-13.4  1.07007 -2 
-13.4  1.08304 -2 
-13.4  1.09601 -2 
-13.4  1.10899 -2 
-13.4  1.12196 -2 
-13.4  1.13494 -2 
-13.4  1.14791 -2 
-13.4  1.16088 -2 
-13.4  1.17386 -2 
-13.4  1.18683 -2 
-13.4  1.1998 -2 
-13.4  1.21278 -2 
-13.4  1.22575 -2 
-13.4  1.23872 -2 
-13.4  1.2517 -2 
-13.4  1.26467 -2 
-13.4  1.27764 -2 
-13.4  1.29062 -2 
-13.4  1.30359 -2 
-13.4  1.31656 -2 
-13.4  1.32954 -2 
-13.4  1.34251 -2 
-13.4  1.35549 -2 
-13.4  1.36846 -2 
-13.4  1.38143 -2 
-13.4  1.39441 -2 
-13.4  1.40738 -2 
-13.4  1.42035 -2 
-13.4  1.43333 -2 
-13.4  1.4463 -2 
-13.4  1.45927 -2 
-13.4  1.47225 -2 
-13.4  1.48522 -2 
-13.4  1.49819 -2 
-13.4  1.51117 -2 
-13.4  1.52414 -2 
-13.4  1.53712 -2 
-13.4  1.55009 -2 
-13.4  1.56306 -2 
-13.4  1.57604 -2 
-13.4  1.58901 -2 

-13.3524 -0.924388 -2 
-13.367 -0.920437 -2 
-13.3804 -0.915727 -2 
-13.3915 -0.909605 -2 
-13.3992 -0.901419 -2 
-13.4028 -0.890679 -2 
-13.4032 -0.877915 -2 
-13.4017 -0.864053 -2 
-13.4 -0.850017 -2 
-13.3992 -0.83654 -2 
-13.3992 -0.823569 -2 
-13.3996 -0.810855 -2 
-13.4 -0.798153 -2 
-13.4002 -0.78529 -2 
-13.4002 -0.772302 -2 
-13.4001 -0.759254 -2 
-13.4 -0.746213 -2 
-13.3999 -0.733215 -2 
-13.3999 -0.720249 -2 
-13.4 -0.707297 -2 
-13.4 -0.69434 -2 
-13.4 -0.681371 -2 
-13.4 -0.668395 -2 
-13.4 -0.655415 -2 
-13.4 -0.642438 -2 
-13.4 -0.629463 -2 
-13.4 -0.616491 -2 
-13.4 -0.603519 -2 
-13.4 -0.590546 -2 
-13.4 -0.577573 -2 
-13.4 -0.564599 -2 
-13.4 -0.551625 -2 
-13.4 -0.538651 -2 
-13.4 -0.525678 -2 
-13.4 -0.512704 -2 
-13.4 -0.499731 -2 
-13.4 -0.486757 -2 
-13.4 -0.473784 -2 
-13.4 -0.46081 -2 
-13.4 -0.447837 -2 
-13.4 -0.434863 -2 
-13.4 -0.42189 -2 
-13.4 -0.408916 -2 
-13.4 -0.395942 -2 
-13.4 -0.382969 -2 
-13.4 -0.369995 -2 
-13.4 -0.357022 -2 
-13.4 -0.344048 -2 
-13.4 -0.331075 -2 
-13.4 -0.318101 -2 
-13.4 -0.305128 -2 
-13.4 -0.292154 -2 
-13.4 -0.279181 -2 
-13.4 -0.266207 -2 
-13.4 -0.253233 -2 
-13.4 -0.24026 -2 
-13.4 -0.227286 -2 
-13.4 -0.214313 -2 
-13.4 -0.201339 -2 
-13.4 -0.188366 -2 
-13.4 -0.175392 -2 
-13.4 -0.162419 -2 
-13.4 -0.149445 -2 
-13.4 -0.136472 -2 
-13.4 -0.123498 -2 
-13.4 -0.110525 -2 
-13.4 -0.097551 -2 
-13.4 -0.0845775 -2 
-13.4 -0.0716039 -2 
-13.4 -0.0586304 -2 
-13.4 -0.0456569 -2 
-13.4 -0.0326833 -2 
-13.4 -0.0197098 -2 
-13.4 -0.00673623 -2 
-13.4  0.00623731 -2 
-13.4  0.0192108 -2 
-13.4  0.0321844 -2 
-13.4  0.0451579 -2 
-13.4  0.0581315 -2 
-13.4  0.071105 -2 
-13.4  0.0840785 -2 
-13.4  0.0970521 -2 
-13.4  0.110026 -2 
-13.4  0.122999 -2 
-13.4  0.135973 -2 
-13.4  0.148946 -2 
-13.4  0.16192 -2 
-13.4  0.174893 -2 
-13.4  0.187867 -2 
-13.4  0.20084 -2 
-13.4  0.213814 -2 
-13.4  0.226787 -2 
-13.4  0.239761 -2 
-13.4  0.252735 -2 
-13.4  0.265708 -2 
-13.4  0.278682 -2 
-13.4  0.291655 -2 
-13.4  0.304629 -2 
-13.4  0.317602 -2 

-13.2 -2.10161 -2 
-13.1999 -2.0886 -2 
-13.1999 -2.07562 -2 
-13.2 -2.06266 -2 
-13.2 -2.04971 -2 
-13.2 -2.03675 -2 
-13.2 -2.02377 -2 
-13.2 -2.01079 -2 
-13.2 -1.99782 -2 
-13.2 -1.98484 -2 
-13.2 -1.97187 -2 
-13.2 -1.9589 -2 
-13.2 -1.94592 -2 
-13.2 -1.93294 -2 
-13.2 -1.91997 -2 
-13.2 -1.907 -2 
-13.2 -1.89404 -2 
-13.2 -1.88108 -2 
-13.2001 -1.86812 -2 
-13.2 -1.85513 -2 
-13.1999 -1.84209 -2 
-13.1998 -1.82904 -2 
-13.1998 -1.81604 -2 
-13.1999 -1.80316 -2 
-13.2003 -1.79045 -2 
-13.2008 -1.77775 -2 
-13.2008 -1.76481 -2 
-13.2001 -1.7514 -2 
-13.1985 -1.7374 -2 
-13.1969 -1.72348 -2 
-13.197 -1.71056 -2 
-13.2002 -1.69957 -2 
-13.2076 -1.69113 -2 
-13.2184 -1.68483 -2 
-13.2315 -1.68 -2 
-13.2461 -1.676 -2 
-13.2609 -1.67218 -2 
-13.2749 -1.66787 -2 
-13.2871 -1.66243 -2 
-13.2964 -1.6552 -2 
-13.3018 -1.64556 -2 
-13.3033 -1.63354 -2 
-13.3025 -1.62004 -2 
-13.3007 -1.60596 -2 
-13.2994 -1.59221 -2 
-13.2991 -1.57905 -2 
-13.2994 -1.56626 -2 
-13.2999 -1.55358 -2 
-13.3002 -1.54079 -2 
-13.3002 -1.52785 -2 
-13.3001 -1.51482 -2 
-13.3 -1.50177 -2 
-13.2999 -1.48875 -2 
-13.2999 -1.47577 -2 
-13.3 -1.46282 -2 
-13.3 -1.44986 -2 
-13.3 -1.4369 -2 
-13.3 -1.42393 -2 
-13.3 -1.41095 -2 
-13.3 -1.39797 -2 
-13.3 -1.38499 -2 
-13.3 -1.37202 -2 
-13.3 -1.35905 -2 
-13.3 -1.34608 -2 
-13.3 -1.3331 -2 
-13.3 -1.32013 -2 
-13.3 -1.30715 -2 
-13.3 -1.29418 -2 
-13.3 -1.28121 -2 
-13.3 -1.26823 -2 
-13.3 -1.25526 -2 
-13.3 -1.24229 -2 
-13.3 -1.22932 -2 
-13.3 -1.21634 -2 
-13.3 -1.20337 -2 
-13.3 -1.19039 -2 
-13.3 -1.17741 -2 
-13.3 -1.16444 -2 
-13.3 -1.15147 -2 
-13.3 -1.13852 -2 
-13.3001 -1.12556 -2 
-13.3001 -1.11259 -2 
-13.3 -1.09958 -2 
-13.2999 -1.08653 -2 
-13.2998 -1.07349 -2 
-13.2998 -1.06053 -2 
-13.3001 -1.04773 -2 
-13.3005 -1.03505 -2 
-13.3009 -1.02228 -2 
-13.3007 -1.00917 -2 
-13.2995 -0.995483 -2 
-13.2977 -0.981402 -2 
-13.2967 -0.967794 -2 
-13.2979 -0.955583 -2 
-13.3029 -0.945669 -2 
-13.3118 -0.938221 -2 
-13.3238 -0.932628 -2 
-13.3376 -0.928234 -2 
-13.3524 -0.924388 -2 

-12.9574 -3.22309 -2 
-12.9717 -3.21896 -2 
-12.9844 -3.21384 -2 
-12.9945 -3.20709 -2 
-13.0009 -3.19806 -2 
-13.0032 -3.18653 -2 
-13.0028 -3.17329 -2 
-13.0011 -3.15927 -2 
-12.9996 -3.14537 -2 
-12.9991 -3.1321 -2 
-12.9993 -3.11924 -2 
-12.9998 -3.10656 -2 
-13.0001 -3.09381 -2 
-13.0002 -3.0809 -2 
-13.0002 -3.06788 -2 
-13 -3.05483 -2 
-12.9999 -3.0418 -2 
-12.9999 -3.02881 -2 
-12.9999 -3.01585 -2 
-13 -3.0029 -2 
-13 -2.98996 -2 
-13.0001 -2.97701 -2 
-13.0001 -2.96403 -2 
-13 -2.95102 -2 
-12.9999 -2.93797 -2 
-12.9998 -2.92493 -2 
-12.9998 -2.91196 -2 
-13 -2.89914 -2 
-13.0005 -2.88645 -2 
-13.0009 -2.8737 -2 
-13.0007 -2.86065 -2 
-12.9997 -2.84703 -2 
-12.9979 -2.83295 -2 
-12.9967 -2.81925 -2 
-12.9976 -2.80684 -2 
-13.0021 -2.79663 -2 
-13.0107 -2.78894 -2 
-13.0223 -2.78318 -2 
-13.036 -2.77868 -2 
-13.0508 -2.77481 -2 
-13.0654 -2.7709 -2 
-13.079 -2.76631 -2 
-13.0904 -2.76037 -2 
-13.0985 -2.75245 -2 
-13.1026 -2.74198 -2 
-13.1032 -2.7294 -2 
-13.1019 -2.71561 -2 
-13.1002 -2.70155 -2 
-13.0992 -2.688 -2 
-13.0992 -2.67499 -2 
-13.0996 -2.66226 -2 
-13.1 -2.64957 -2 
-13.1002 -2.63672 -2 
-13.1002 -2.62374 -2 
-13.1001 -2.6107 -2 
-13.1 -2.59765 -2 
-13.0999 -2.58465 -2 
-13.1 -2.57169 -2 
-13.1 -2.55873 -2 
-13.1 -2.54577 -2 
-13.1 -2.5328 -2 
-13.1 -2.51982 -2 
-13.1 -2.50684 -2 
-13.1 -2.49388 -2 
-13.1 -2.48093 -2 
-13.1001 -2.46797 -2 
-13.1 -2.45497 -2 
-13.0999 -2.44194 -2 
-13.0998 -2.42889 -2 
-13.0998 -2.41589 -2 
-13.0999 -2.40301 -2 
-13.1003 -2.3903 -2 
-13.1008 -2.3776 -2 
-13.1008 -2.36466 -2 
-13.1001 -2.35124 -2 
-13.0984 -2.33723 -2 
-13.0969 -2.32332 -2 
-13.097 -2.31041 -2 
-13.1003 -2.29945 -2 
-13.1077 -2.29105 -2 
-13.1185 -2.28476 -2 
-13.1317 -2.27995 -2 
-13.1462 -2.27596 -2 
-13.161 -2.27213 -2 
-13.175 -2.26781 -2 
-13.1872 -2.26236 -2 
-13.1965 -2.2551 -2 
-13.2018 -2.24543 -2 
-13.2033 -2.23339 -2 
-13.2024 -2.21987 -2 
-13.2007 -2.2058 -2 
-13.1994 -2.19205 -2 
-13.1991 -2.1789 -2 
-13.1994 -2.16611 -2 
-13.1999 -2.15343 -2 
-13.2002 -2.14064 -2 
-13.2002 -2.1277 -2 
-13.2001 -2.11466 -2 
-13.2 -2.10161 -2 

-12.7032 -4.33736 -2 
-12.7029 -4.32421 -2 
-12.7012 -4.31021 -2 
-12.6997 -4.29628 -2 
-12.6991 -4.28296 -2 
-12.6993 -4.27008 -2 
-12.6997 -4.2574 -2 
-12.7001 -4.24467 -2 
-12.7003 -4.23179 -2 
-12.7002 -4.21879 -2 
-12.7001 -4.20572 -2 
-12.6999 -4.19263 -2 
-12.6997 -4.17956 -2 
-12.6997 -4.16657 -2 
-12.6999 -4.15371 -2 
-12.7003 -4.141 -2 
-12.7008 -4.12831 -2 
-12.7009 -4.11539 -2 
-12.7002 -4.10199 -2 
-12.6985 -4.08801 -2 
-12.697 -4.07406 -2 
-12.697 -4.06108 -2 
-12.7 -4.04999 -2 
-12.7072 -4.04145 -2 
-12.7178 -4.03506 -2 
-12.7309 -4.03019 -2 
-12.7454 -4.02617 -2 
-12.7602 -4.02235 -2 
-12.7743 -4.01807 -2 
-12.7866 -4.01269 -2 
-12.7961 -4.00556 -2 
-12.8016 -3.99603 -2 
-12.8033 -3.9841 -2 
-12.8025 -3.97064 -2 
-12.8008 -3.95657 -2 
-12.7994 -3.94278 -2 
-12.7991 -3.9296 -2 
-12.7994 -3.91679 -2 
-12.7999 -3.90412 -2 
-12.8002 -3.89136 -2 
-12.8003 -3.87844 -2 
-12.8002 -3.86542 -2 
-12.8 -3.85234 -2 
-12.7998 -3.83925 -2 
-12.7997 -3.8262 -2 
-12.7997 -3.81324 -2 
-12.8 -3.80041 -2 
-12.8005 -3.78773 -2 
-12.8009 -3.775 -2 
-12.8008 -3.76198 -2 
-12.7998 -3.74843 -2 
-12.7981 -3.73436 -2 
-12.7968 -3.72058 -2 
-12.7974 -3.708 -2 
-12.8015 -3.69754 -2 
-12.8096 -3.68962 -2 
-12.821 -3.68369 -2 
-12.8346 -3.6791 -2 
-12.8493 -3.67519 -2 
-12.864 -3.67131 -2 
-12.8777 -3.66682 -2 
-12.8894 -3.66105 -2 
-12.8979 -3.65335 -2 
-12.9024 -3.64315 -2 
-12.9033 -3.63073 -2 
-12.9021 -3.61702 -2 
-12.9003 -3.60295 -2 
-12.8993 -3.58933 -2 
-12.8991 -3.57628 -2 
-12.8995 -3.56353 -2 
-12.9 -3.55085 -2 
-12.9002 -3.53802 -2 
-12.9002 -3.52505 -2 
-12.9001 -3.51201 -2 
-12.9 -3.49896 -2 
-12.8999 -3.48595 -2 
-12.8999 -3.47297 -2 
-12.9 -3.46002 -2 
-12.9 -3.44708 -2 
-12.9001 -3.43413 -2 
-12.9001 -3.42117 -2 
-12.9001 -3.40818 -2 
-12.9 -3.39515 -2 
-12.8998 -3.3821 -2 
-12.8998 -3.36908 -2 
-12.8999 -3.35617 -2 
-12.9002 -3.34342 -2 
-12.9007 -3.33074 -2 
-12.9009 -3.31788 -2 
-12.9004 -3.3046 -2 
-12.8989 -3.29071 -2 
-12.8972 -3.27669 -2 
-12.8968 -3.26345 -2 
-12.8991 -3.25192 -2 
-12.9055 -3.24289 -2 
-12.9156 -3.23615 -2 
-12.9283 -3.23104 -2 
-12.9426 -3.2269 -2 
-12.9574 -3.22309 -2 

-12.2974 -5.35799 -2 
-12.3015 -5.34753 -2 
-12.3096 -5.33961 -2 
-12.321 -5.33368 -2 
-12.3346 -5.32909 -2 
-12.3493 -5.32518 -2 
-12.364 -5.32131 -2 
-12.3777 -5.31682 -2 
-12.3894 -5.31104 -2 
-12.3979 -5.30334 -2 
-12.4024 -5.29313 -2 
-12.4033 -5.28071 -2 
-12.4021 -5.267 -2 
-12.4003 -5.25293 -2 
-12.3993 -5.23934 -2 
-12.3992 -5.2263 -2 
-12.3996 -5.21355 -2 
-12.4 -5.20084 -2 
-12.4001 -5.18793 -2 
-12.4 -5.1749 -2 
-12.3999 -5.16187 -2 
-12.4 -5.14897 -2 
-12.4004 -5.13625 -2 
-12.4008 -5.1235 -2 
-12.4007 -5.11046 -2 
-12.3997 -5.09686 -2 
-12.3979 -5.08279 -2 
-12.3967 -5.06909 -2 
-12.3977 -5.05669 -2 
-12.4022 -5.04652 -2 
-12.4108 -5.03885 -2 
-12.4225 -5.03311 -2 
-12.4362 -5.02863 -2 
-12.4509 -5.02476 -2 
-12.4656 -5.02085 -2 
-12.4792 -5.01624 -2 
-12.4905 -5.01029 -2 
-12.4986 -5.00233 -2 
-12.5026 -4.99183 -2 
-12.5032 -4.97922 -2 
-12.5019 -4.96542 -2 
-12.5001 -4.95137 -2 
-12.4993 -4.93785 -2 
-12.4992 -4.92486 -2 
-12.4996 -4.91213 -2 
-12.5 -4.8994 -2 
-12.5001 -4.88648 -2 
-12.5 -4.87344 -2 
-12.4999 -4.86041 -2 
-12.5001 -4.84753 -2 
-12.5005 -4.83483 -2 
-12.5008 -4.82206 -2 
-12.5006 -4.80897 -2 
-12.4995 -4.79529 -2 
-12.4977 -4.78121 -2 
-12.4967 -4.76762 -2 
-12.498 -4.75543 -2 
-12.503 -4.74554 -2 
-12.512 -4.73812 -2 
-12.5239 -4.73255 -2 
-12.5378 -4.72817 -2 
-12.5526 -4.72432 -2 
-12.5672 -4.72037 -2 
-12.5805 -4.71565 -2 
-12.5916 -4.7095 -2 
-12.5993 -4.70128 -2 
-12.6028 -4.69051 -2 
-12.6032 -4.67773 -2 
-12.6017 -4.66385 -2 
-12.6 -4.64982 -2 
-12.5992 -4.63635 -2 
-12.5992 -4.62338 -2 
-12.5996 -4.61067 -2 
-12.6001 -4.59797 -2 
-12.6003 -4.58513 -2 
-12.6003 -4.57215 -2 
-12.6001 -4.5591 -2 
-12.5999 -4.54601 -2 
-12.5998 -4.53293 -2 
-12.5997 -4.51992 -2 
-12.5998 -4.50702 -2 
-12.6002 -4.49427 -2 
-12.6007 -4.4816 -2 
-12.6009 -4.46876 -2 
-12.6005 -4.45551 -2 
-12.599 -4.44165 -2 
-12.5973 -4.42761 -2 
-12.5967 -4.41429 -2 
-12.5988 -4.40262 -2 
-12.6049 -4.39342 -2 
-12.6148 -4.38654 -2 
-12.6274 -4.38134 -2 
-12.6416 -4.37716 -2 
-12.6564 -4.37335 -2 
-12.6708 -4.36926 -2 
-12.6837 -4.36423 -2 
-12.6939 -4.35761 -2 
-12.7006 -4.34875 -2 
-12.7032 -4.33736 -2 

-11.9617 -6.42193 -2 
-11.9757 -6.41757 -2 
-11.9877 -6.41204 -2 
-11.9968 -6.4047 -2 
-12.002 -6.39491 -2 
-12.0034 -6.38281 -2 
-12.0024 -6.36925 -2 
-12.0006 -6.35515 -2 
-11.9993 -6.34137 -2 
-11.9989 -6.32816 -2 
-11.9992 -6.31536 -2 
-11.9998 -6.30278 -2 
-12.0005 -6.29024 -2 
-12.001 -6.27757 -2 
-12.001 -6.26456 -2 
-12.0001 -6.25106 -2 
-11.9984 -6.237 -2 
-11.9968 -6.22309 -2 
-11.997 -6.21023 -2 
-12.0004 -6.19932 -2 
-12.0078 -6.19096 -2 
-12.0187 -6.1847 -2 
-12.0319 -6.1799 -2 
-12.0464 -6.17591 -2 
-12.0612 -6.17207 -2 
-12.0752 -6.16773 -2 
-12.0873 -6.16226 -2 
-12.0966 -6.15498 -2 
-12.1019 -6.14529 -2 
-12.1034 -6.13325 -2 
-12.1025 -6.11972 -2 
-12.1007 -6.10562 -2 
-12.0993 -6.09182 -2 
-12.0989 -6.0786 -2 
-12.0992 -6.06579 -2 
-12.0998 -6.05321 -2 
-12.1005 -6.04067 -2 
-12.101 -6.028 -2 
-12.101 -6.01501 -2 
-12.1002 -6.00152 -2 
-12.0984 -5.98748 -2 
-12.0969 -5.97355 -2 
-12.097 -5.96063 -2 
-12.1002 -5.94965 -2 
-12.1075 -5.94121 -2 
-12.1183 -5.9349 -2 
-12.1315 -5.93007 -2 
-12.146 -5.92607 -2 
-12.1608 -5.92224 -2 
-12.1748 -5.91793 -2 
-12.187 -5.9125 -2 
-12.1963 -5.90528 -2 
-12.2017 -5.89564 -2 
-12.2033 -5.88364 -2 
-12.2024 -5.87014 -2 
-12.2007 -5.85607 -2 
-12.1994 -5.84233 -2 
-12.1992 -5.82919 -2 
-12.1995 -5.8164 -2 
-12.1999 -5.8037 -2 
-12.2001 -5.79085 -2 
-12.2 -5.77783 -2 
-12.1999 -5.76479 -2 
-12.2 -5.75184 -2 
-12.2003 -5.7391 -2 
-12.2007 -5.72638 -2 
-12.2008 -5.71343 -2 
-12.2 -5.69997 -2 
-12.1983 -5.68594 -2 
-12.1969 -5.67208 -2 
-12.1972 -5.65931 -2 
-12.2008 -5.64857 -2 
-12.2085 -5.64038 -2 
-12.2196 -5.63426 -2 
-12.233 -5.62956 -2 
-12.2476 -5.62561 -2 
-12.2624 -5.62176 -2 
-12.2763 -5.61737 -2 
-12.2882 -5.61178 -2 
-12.2971 -5.60433 -2 
-12.3021 -5.5944 -2 
-12.3033 -5.58219 -2 
-12.3023 -5.56857 -2 
-12.3005 -5.5545 -2 
-12.2994 -5.54083 -2 
-12.2992 -5.52774 -2 
-12.2995 -5.51498 -2 
-12.2999 -5.50227 -2 
-12.3001 -5.48939 -2 
-12.3 -5.47637 -2 
-12.2999 -5.46333 -2 
-12.3 -5.4504 -2 
-12.3004 -5.43768 -2 
-12.3008 -5.42494 -2 
-12.3007 -5.41195 -2 
-12.2998 -5.39842 -2 
-12.2981 -5.38436 -2 
-12.2968 -5.37058 -2 
-12.2974 -5.35799 -2 

-11.5341 -7.42905 -2 
-11.5487 -7.42513 -2 
-11.5635 -7.42128 -2 
-11.5773 -7.41684 -2 
-11.5891 -7.41113 -2 
-11.5977 -7.40352 -2 
-11.6024 -7.3934 -2 
-11.6034 -7.38105 -2 
-11.6022 -7.36736 -2 
-11.6004 -7.35325 -2 
-11.5992 -7.33955 -2 
-11.5989 -7.32641 -2 
-11.5993 -7.31365 -2 
-11.5999 -7.30109 -2 
-11.6006 -7.28854 -2 
-11.6011 -7.27583 -2 
-11.6009 -7.26277 -2 
-11.5999 -7.24918 -2 
-11.5981 -7.2351 -2 
-11.5967 -7.22127 -2 
-11.5973 -7.20862 -2 
-11.6011 -7.19804 -2 
-11.6091 -7.19001 -2 
-11.6204 -7.18398 -2 
-11.6338 -7.17933 -2 
-11.6485 -7.17539 -2 
-11.6632 -7.17153 -2 
-11.677 -7.16707 -2 
-11.6888 -7.16139 -2 
-11.6975 -7.15383 -2 
-11.7023 -7.14378 -2 
-11.7034 -7.13148 -2 
-11.7023 -7.11783 -2 
-11.7004 -7.10372 -2 
-11.6992 -7.09 -2 
-11.6989 -7.07685 -2 
-11.6993 -7.06408 -2 
-11.6999 -7.05151 -2 
-11.7006 -7.03897 -2 
-11.701 -7.02626 -2 
-11.7009 -7.01322 -2 
-11.7 -6.99965 -2 
-11.6982 -6.98557 -2 
-11.6968 -6.97173 -2 
-11.6972 -6.95902 -2 
-11.7009 -6.94836 -2 
-11.7088 -6.94024 -2 
-11.7199 -6.93416 -2 
-11.7334 -6.92947 -2 
-11.748 -6.92552 -2 
-11.7627 -6.92166 -2 
-11.7765 -6.91724 -2 
-11.7884 -6.91161 -2 
-11.7973 -6.90412 -2 
-11.8022 -6.89416 -2 
-11.8034 -6.88193 -2 
-11.8023 -6.8683 -2 
-11.8005 -6.8542 -2 
-11.7992 -6.84046 -2 
-11.7989 -6.82729 -2 
-11.7992 -6.81451 -2 
-11.7999 -6.80194 -2 
-11.8006 -6.78939 -2 
-11.801 -6.7767 -2 
-11.8009 -6.76367 -2 
-11.8 -6.75012 -2 
-11.7982 -6.73605 -2 
-11.7968 -6.72218 -2 
-11.7971 -6.70942 -2 
-11.8007 -6.69868 -2 
-11.8085 -6.69048 -2 
-11.8195 -6.68434 -2 
-11.8329 -6.67961 -2 
-11.8475 -6.67565 -2 
-11.8622 -6.6718 -2 
-11.8761 -6.66741 -2 
-11.8881 -6.66183 -2 
-11.897 -6.65441 -2 
-11.9021 -6.64454 -2 
-11.9034 -6.63237 -2 
-11.9024 -6.61878 -2 
-11.9005 -6.60467 -2 
-11.8993 -6.59091 -2 
-11.8989 -6.57772 -2 
-11.8992 -6.56493 -2 
-11.8999 -6.55236 -2 
-11.9006 -6.53982 -2 
-11.901 -6.52713 -2 
-11.901 -6.51412 -2 
-11.9001 -6.50059 -2 
-11.8983 -6.48653 -2 
-11.8968 -6.47264 -2 
-11.8971 -6.45982 -2 
-11.9006 -6.449 -2 
-11.9081 -6.44072 -2 
-11.9191 -6.43452 -2 
-11.9324 -6.42976 -2 
-11.947 -6.42578 -2 
-11.9617 -6.42193 -2 

-11.0997 -8.43202 -2 
-11.1002 -8.41933 -2 
-11.1003 -8.40642 -2 
-11.0993 -8.39283 -2 
-11.0977 -8.37884 -2 
-11.0969 -8.36539 -2 
-11.0986 -8.35347 -2 
-11.1042 -8.34399 -2 
-11.1138 -8.3369 -2 
-11.1261 -8.33157 -2 
-11.1403 -8.32732 -2 
-11.1551 -8.32352 -2 
-11.1696 -8.31949 -2 
-11.1826 -8.31459 -2 
-11.1932 -8.30815 -2 
-11.2002 -8.29952 -2 
-11.2031 -8.28835 -2 
-11.2031 -8.27531 -2 
-11.2014 -8.26133 -2 
-11.1997 -8.24732 -2 
-11.199 -8.23388 -2 
-11.199 -8.22092 -2 
-11.1995 -8.20827 -2 
-11.2002 -8.19574 -2 
-11.2009 -8.18315 -2 
-11.2011 -8.17031 -2 
-11.2006 -8.15704 -2 
-11.1992 -8.14319 -2 
-11.1974 -8.1291 -2 
-11.1966 -8.11566 -2 
-11.1984 -8.10379 -2 
-11.2041 -8.09434 -2 
-11.2137 -8.08727 -2 
-11.226 -8.08195 -2 
-11.2402 -8.07771 -2 
-11.255 -8.07391 -2 
-11.2695 -8.06988 -2 
-11.2825 -8.06496 -2 
-11.2931 -8.05851 -2 
-11.3001 -8.04986 -2 
-11.3029 -8.03864 -2 
-11.3028 -8.02557 -2 
-11.3012 -8.01164 -2 
-11.2999 -7.99783 -2 
-11.2997 -7.98475 -2 
-11.3001 -7.97204 -2 
-11.3004 -7.95922 -2 
-11.2996 -7.9458 -2 
-11.298 -7.93181 -2 
-11.2969 -7.91816 -2 
-11.2979 -7.90584 -2 
-11.3027 -7.89579 -2 
-11.3115 -7.88825 -2 
-11.3233 -7.88259 -2 
-11.3372 -7.87817 -2 
-11.3519 -7.87433 -2 
-11.3666 -7.87041 -2 
-11.38 -7.86575 -2 
-11.3912 -7.85969 -2 
-11.3991 -7.85158 -2 
-11.4028 -7.84092 -2 
-11.4033 -7.82821 -2 
-11.4018 -7.81435 -2 
-11.4 -7.80027 -2 
-11.3991 -7.7867 -2 
-11.399 -7.77366 -2 
-11.3994 -7.76096 -2 
-11.4001 -7.74842 -2 
-11.4008 -7.73585 -2 
-11.4011 -7.72308 -2 
-11.4008 -7.70992 -2 
-11.3996 -7.69619 -2 
-11.3977 -7.68208 -2 
-11.3966 -7.66843 -2 
-11.3977 -7.65615 -2 
-11.4025 -7.64613 -2 
-11.4113 -7.63861 -2 
-11.4232 -7.63297 -2 
-11.4371 -7.62856 -2 
-11.4518 -7.62472 -2 
-11.4665 -7.62079 -2 
-11.4799 -7.61612 -2 
-11.4911 -7.61005 -2 
-11.4989 -7.60192 -2 
-11.5026 -7.59122 -2 
-11.503 -7.57847 -2 
-11.5016 -7.56464 -2 
-11.5001 -7.55072 -2 
-11.4996 -7.5375 -2 
-11.5 -7.52475 -2 
-11.5004 -7.51199 -2 
-11.4999 -7.49874 -2 
-11.4984 -7.48481 -2 
-11.497 -7.471 -2 
-11.4975 -7.45831 -2 
-11.5013 -7.44771 -2 
-11.5093 -7.43968 -2 
-11.5206 -7.43367 -2 
-11.5341 -7.42905 -2 

-10.5988 -9.39385 -2 
-10.5966 -9.37947 -2 
-10.5959 -9.36608 -2 
-10.598 -9.35438 -2 
-10.6038 -9.34504 -2 
-10.6134 -9.338 -2 
-10.6258 -9.33266 -2 
-10.6398 -9.32838 -2 
-10.6546 -9.32452 -2 
-10.669 -9.32044 -2 
-10.682 -9.3155 -2 
-10.6926 -9.30908 -2 
-10.6997 -9.30052 -2 
-10.7028 -9.28943 -2 
-10.7028 -9.27646 -2 
-10.7013 -9.26257 -2 
-10.6999 -9.24874 -2 
-10.6997 -9.23562 -2 
-10.7001 -9.22291 -2 
-10.7004 -9.2101 -2 
-10.6997 -9.19673 -2 
-10.6981 -9.18274 -2 
-10.6969 -9.16904 -2 
-10.6978 -9.1566 -2 
-10.7022 -9.14639 -2 
-10.7108 -9.13872 -2 
-10.7226 -9.133 -2 
-10.7364 -9.12855 -2 
-10.7511 -9.12472 -2 
-10.7658 -9.12083 -2 
-10.7794 -9.11623 -2 
-10.7907 -9.11025 -2 
-10.7987 -9.10223 -2 
-10.8026 -9.09163 -2 
-10.803 -9.07893 -2 
